1 0 1 0 0 1 1 0 1 1 1 1;DET ADJ ADJ ADJ ADJ NOUN NOUN NOUN ADP NOUN NOUN NOUN;the o ri gi nal bread wi nner of D T P;1 0 1 0 0 1 1 0 0 1 1 1
1 1 1 1 0 1 0 1 0 1 1 1 0 1 1;CCONJ PRON DET NOUN NOUN ADP NOUN NOUN NOUN NOUN VERB VERB VERB DET NOUN;and you the cen ter of a tten tion that's dis trac tin' the squad;0 1 0 1 0 1 0 1 0 1 0 1 0 0 1
1 1 0 1 0 1 1 1 1 1 1 1 1 1 1;ADP NOUN NOUN NOUN NOUN ADP DET NOUN VERB ADP INTJ ADJ NOUN PRON VERB;'cause e very bo dy in the camp is like oh my gawd she could;0 1 0 1 0 1 0 1 0 1 1 0 1 1 0
1 1 1 1 1;INTJ INTJ DET NOUN PART;oh no the fight's out;0 1 0 1 1
1 1 1 1 1 1 1;PRON VERB PART VERB PRON NOUN PART;I'm bout to punch yo lights out;0 1 0 1 1 1 1
1 1 1 1 1 1 1;VERB DET NOUN ADV NOUN PRON VERB;get the fuck back guard ya grill;1 0 1 1 1 0 1
1 1 0 1 1 1 1 1;NOUN NOUN NOUN ADJ PRON VERB VERB ADV;there's some thin' wrong we can't stay still;0 1 0 1 0 1 1 1
1 1 1 0 1 1 0 1;ADJ VERB ADJ ADJ CCONJ VERB VERB ADV;I've been dran kin' and bus tin' too;0 1 1 0 0 1 0 1
1 1 1 1 0 1 1 0 1;CCONJ PRON VERB VERB VERB ADP VERB VERB PRON;and I been thank in' of bus tin' you;1 0 1 1 0 0 1 0 1
1 1 1 1 0 1 0 1 0;ADV ADV PRON ADJ ADJ ADJ ADJ NOUN NOUN;up side ya mo ther fu ckin' fore head;0 1 0 1 0 1 0 1 1
1 1 1 1 1 1 1 1 1 1 1 1;CCONJ ADP ADJ NOUN VERB ADP INTJ NOUN NOUN VERB ADJ ADJ;and if your friends jump in oh girl they'll be mo' dead;0 1 0 1 0 1 1 1 1 0 1 1
1 0 0 1 0 1 1 0 1 1;VERB VERB NOUN NOUN NOUN VERB VERB VERB DET NOUN;'cau sin' con fu sion dis tur bin' the peace;1 0 0 1 0 0 1 0 0 1
1 1 1 1 1 0 1 1 1 1 1;ADJ ADV DET NOUN NOUN NOUN PRON VERB ADP DET NOUN;it's not an i llu sion we run in the streets;1 0 1 0 1 0 0 1 0 0 1
1 1 1 1 1 1 1 1 0 1 1 1 0;INTJ ADV INTJ INTJ ADP DET PRON NOUN NOUN CCONJ NOUN NOUN NOUN;uh so bye bye to all you grou pies and gold di ggers;0 0 1 1 0 1 0 1 0 0 1 1 0
1 1 1 1 0 1 1 1 1 1 0;VERB ADV DET NOUN NOUN ADP ADJ NOUN ADV ADV ADV;is there a bum per on your ass no ni gga;0 1 0 1 0 1 0 1 1 1 0
1 1 0 1 1 0 1 1 1 1;PRON VERB VERB DET NUM NUM ADP DET NOUN NOUN;I'm do in' a hun dred on the high way;0 1 0 0 1 0 1 0 1 1
1 1 1 1 1 1 1 0 1 1 1 1 0 1 1;CCONJ ADP PRON VERB DET NOUN NOUN NOUN VERB DET NOUN ADP ADP ADJ NOUN;so if you do the speed li mit get the fuck ou tta my way;0 1 0 1 0 1 1 0 1 0 1 1 0 1 1
1 1 1 1 1 0 1 0 1 1 0;PUNCT NOUN NOUN PRON ADV ADV ADV ADV VERB ADJ ADJ;I'm D U I hard ly e ver caught so ber;0 1 0 1 1 0 1 0 1 1 0
1 1 0 1 1 1 1 1 1 1 0;CCONJ PRON ADP ADP PART VERB VERB DET NOUN ADP ADP;and you a bout to get ran the fuck o ver;0 1 0 1 0 1 1 0 1 1 0
1 1 1 1 1 1;ADV PRON VERB ADV PRON VERB;here I come here I go;1 0 1 1 0 1
1 1 1 1 1 1;INTJ INTJ ADV NOUN NOUN NOUN;uh oh don't jump bitch move;1 1 0 1 0 1
1 1 1 1 1 1 1 1 1 0 1;PRON VERB PRON NOUN NOUN PRON VERB ADP ADJ ADJ NOUN;you see them head lights you hear that fuck in' crowd;0 1 0 1 1 0 1 0 1 0 1
1 1 1 1 1 1 1 0 1;VERB ADP NOUN NOUN VERB PRON VERB VERB ADP;start that go ddamn show I'm co min' through;1 0 1 1 1 0 1 0 1
1 1 1 1 1 1 1 0 1;VERB DET NOUN CCONJ VERB DET NOUN NOUN PART;hit the stage and knock the cur tains down;1 0 1 0 1 0 1 0 1
1 1 1 1 1 1 1 1 1;PRON VERB DET NOUN ADP INTJ NOUN PRON VERB;I fuck the crowd up that's what I do;0 1 0 1 0 0 1 0 1
1 1 0 1 0 1 1 1 0;ADJ CCONJ ADJ ADJ ADJ DET NOUN NOUN NOUN;young and su ccess ful a sex sym bol;1 0 0 1 0 0 1 1 0
1 1 0 1 1 1 1 1 1 1;DET NOUN NOUN VERB PRON PART VERB PRON ADJ ADJ;the bi tches want me to fuck em true true;0 1 0 1 0 0 1 0 1 1
1 1 1 1 1 0;VERB PART VERB PART NOUN NOUN;hold up wait up shor ty;1 0 1 0 1 0
1 1 1 1 1 1 1 1 1 1 1 1 0;INTJ INTJ NOUN NOUN VERB ADJ NOUN VERB NOUN VERB PRON VERB VERB;oh aw wa zup get my dick sucked what are you do in';1 1 1 1 1 0 1 1 1 0 1 1 0
1 1 0 1 1 0 1 0;VERB VERB VERB ADJ ADJ ADJ NOUN NOUN;side li nin' my fuck in' bus iness;1 1 0 0 1 0 1 0
1 0 1 1 1 1 0 1 0 1 1 0;VERB VERB PART VERB ADJ NOUN NOUN NOUN NOUN NOUN NOUN NOUN;try in' to get my pa per child su pport su in';1 0 0 0 1 1 0 1 0 1 1 0
1 1 1 1 1 1 1 1 0 1;VERB PRON DET NOUN CCONJ VERB DET NOUN NOUN ADV;give me that truck and take that ren tal back;1 0 0 1 0 1 0 1 0 1
1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1;NOUN VERB DET ADJ ADJ NOUN NOUN CCONJ DET NOUN NOUN NOUN NOUN VERB PRON ADP;who bought these fuck in' T V's and the jew el ry bitch tell me that;0 1 0 1 0 1 1 0 0 1 0 0 1 1 0 1
1 1 1 1 0 1 1 1 1 1;INTJ PRON VERB ADJ ADJ PRON ADV VERB DET NOUN;no I ain't bi tter I don't give a fuck;1 1 0 1 0 1 0 1 0 1
1 1 0 1 1 1 1 1;CCONJ NOUN NOUN VERB PRON ADP DET NOUN;but i' ma tell you like this bitch;0 1 0 1 0 1 0 1
1 1 1 1 1 1 1 1 1;PRON VERB ADV VERB ADP ADJ ADJ NOUN NOUN;you bet not walk in front my tour bus;0 1 1 1 0 1 0 1 1
1 1 1 1 1 1 1;NUM INTJ PRON ADP DET ADJ NOUN;Two O I'm on the right track;0 1 0 1 0 1 1
1 1 1 1 1;NOUN VERB DET ADJ NOUN;beef got the right mack;1 1 0 1 1
1 1 1 1 1 1 1 1 1 1 1;VERB DET NOUN VERB DET NOUN NOUN PROPN VERB ADV ADV;hit the trunk grab the pump punk I'll be right back;1 0 1 1 0 1 1 1 0 1 1
1 1 0 1 1;PRON VERB VERB NOUN PART;we buy in' bars out;0 1 0 1 1
1 0 1 1;NOUN NOUN NOUN PART;show in' scars out;1 0 1 1
1 1 1 1 1 1 1 1 1 1 1;PRON VERB NOUN NOUN PART ADV PRON VERB DET NOUN PART;we heard there's hoes out so we brought the cars out;0 1 0 1 1 1 0 1 0 1 1
1 1 1 1 1 1 0 0 1;VERB DET NOUN ADP PRON VERB VERB NOUN NOUN;grab the peels 'cause we ro bbin' to night;1 0 1 1 0 1 0 0 1
1 1 1 1 0 0 1 0 0 1 1 0 1 1;VERB DET NOUN ADP ADP NOUN NOUN NOUN NOUN ADP VERB VERB DET NOUN;beat the shit ou tta se cur i ty for sto ppin' the fight;1 0 1 0 1 0 1 0 1 0 1 0 0 1
1 1 1 1 1 1 1 0 1 1 1 0 1 1;PRON VERB DET NOUN ADP DET NOUN NOUN NOUN DET NOUN NOUN CCONJ NOUN;I got a fifth of the re my fuck the bel ve and cris;0 1 0 1 1 0 1 0 1 0 1 0 0 1
1 1 0 1 1 1 1 1 1 1 1 1 1 1;PRON VERB VERB NOUN PART ADP DET NOUN INTJ PRON VERB ADP DET NOUN;I'm sell in' shit up in the club like I work in that bitch;0 1 0 1 0 1 0 1 1 0 1 0 0 1
1 1 1 1 1 1 1 1 1 1 1 0;VERB DET NOUN VERB ADJ NOUN NOUN PRON DET NOUN NOUN NOUN;fuck the dress codes it's street clothes we all street ni ggaz;1 0 1 1 0 1 1 0 1 1 1 0
1 1 1 1 1 1 0 1 1 0 1 1 0;PRON ADP DET NOUN NOUN VERB VERB NOUN VERB VERB PART NOUN NOUN;we on the dance floor throw in' bows bea tin' up ni ggaz;0 1 0 1 1 1 0 1 1 0 0 1 0
1 1 1 1 1 0 1 0 1 1 1 1;PRON ADP DET NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN;I'm from the dec try na dis re spect D T P;0 1 0 1 1 0 1 0 1 1 1 1
1 1 1 1 0 1 1 0 1 1 1 1 1;CCONJ VERB DET NOUN NOUN VERB ADJ ADJ ADP DET NOUN NOUN NOUN;and watch the bo ttles start fly in' from the V I P;0 1 0 1 0 1 1 0 1 0 1 0 1
1 1 1 1 1 1 1 0 1 1 1 1 0;ADJ DET NOUN NOUN PRON VERB NOUN NOUN NUM ADP PRON NOUN NOUN;fuck this rap shit we clap bitch es two in ya bo dy;1 0 1 1 0 1 1 0 1 0 0 1 0
1 1 1 1 1 1 1 1 0 1 1 0;VERB PRON NUM VERB DET NOUN NOUN VERB VERB DET NOUN NOUN;grab ya four start a fight dog ru in the par ty;1 0 1 1 0 1 1 1 0 0 1 0
1 1 1 1 1 1 1 1;ADV NOUN NOUN VERB PART DET NOUN X;so move bitch get out the way ho;1 1 1 1 0 0 1 1
1 1 1 0 1 0 1 0 1 1 1 1 1 1;DET PRON VERB VERB NOUN NOUN NOUN NOUN VERB NOUN ADP NUM INTJ ADV;all you fa ggot mo ther fu ckers make way for two O so;1 0 1 0 1 0 1 0 1 1 0 1 1 1
1 1 0 1 0 1 0 1 1 1;ADJ NOUN NOUN NOUN NOUN NOUN NOUN ADV ADP PRON;My ba by's dra ma ma ma don't like me;0 1 0 1 0 1 0 0 1 0
1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1;PRON VERB VERB NOUN ADP VERB VERB PRON NOUN VERB ADP ADJ NOUN NOUN NOUN ADP DET NOUN NOUN NOUN VERB VERB ADP;She do in' things like ha vin' them boys come from her neigh bor hood to the stu di o try in' to;0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 0
1 1;VERB PRON;fight me;1 0
1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1;PRON VERB PART VERB DET NOUN ADP ADJ ADJ ADJ ADJ NOUN CCONJ VERB ADJ NOUN PART;She need to get a piece of A mer i can pie and take her bite out;0 1 0 1 1 1 0 0 1 0 0 1 0 1 0 1 0
1 1 1 1 1 0 1 1 1 0 1 1 1 1 1;X ADJ NOUN PRON VERB VERB VERB DET NOUN NOUN CCONJ VERB DET NOUN PART;That's my house I dis co nnect the ca ble and turn the lights out;0 1 0 0 1 0 1 0 1 0 0 1 0 1 0
1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1;CCONJ VERB PRON VERB ADJ NOUN NOUN VERB DET NOUN NOUN CCONJ ADV DET NOUN NOUN;And let her know her grand child is a ba by and not a pay check;0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1
1 0 1 1 1 1 1 0 0 1 1 1 1;ADJ ADJ NOUN NOUN NOUN NOUN ADJ ADJ ADJ NOUN PRON VERB ADP;Pri vate school day care shit me di cal bills I pay that;1 0 1 1 1 0 1 0 0 1 0 1 1
1 1 1 1 1 1 0 1;PRON VERB ADJ NOUN CCONJ NOUN NOUN NOUN;I love your mom and e very thing;0 1 0 1 0 1 0 1
1 1 1 1 1 1 1 1;VERB PRON VERB DET NOUN NOUN VERB PART;see I ain't the one who laid down;0 1 0 0 1 0 1 1
1 1 0 1 1 1 1 1 1 0 0 1;PRON VERB VERB VERB PRON PART VERB DET NOUN NOUN NOUN NOUN;She wa nna rib you up start a cus to dy war;0 1 0 1 0 1 1 0 1 0 0 1
1 1 0 1 1;ADJ NOUN NOUN VERB ADV;my law yers stay down;0 1 0 1 1
1 1 0 1 1 1 1 1 1 1 1 1 1 0;PRON ADV ADV VERB DET NOUN PART VERB ADJ NOUN ADP DET NOUN NOUN;You ne ver got a chance to hear my side of the stor y;0 1 0 1 0 1 0 1 0 1 0 0 1 0
1 1 0 1 0;PRON VERB VERB VERB VERB;We was di vi ded;1 0 0 1 0
1 1 1 1 1 1 1 1 1 1 1 1;PRON VERB NOUN NOUN CCONJ NOUN NOUN ADP ADJ NOUN NOUN NOUN;She had fish fries and cook outs for my child's birth day;1 0 1 1 0 1 1 0 0 1 1 0
1 1 1 1 0 1 1 1;PRON VERB VERB VERB VERB ADP ADP PRON;I ain't in vi ted Des pite it;0 1 0 1 0 0 1 0
1 1 1 1 1 1 0 1 1 1 1 1;PRON VERB PRON DET ADJ ADJ NOUN NOUN ADV PRON VERB ADP;I show her the ut most re spect when I fall through;0 1 1 0 1 1 0 1 1 0 1 1
1 1 1 1 0 1 1 1 0 1 1 1 1;DET PRON VERB VERB VERB VERB DET NOUN NOUN ADV PRON VERB PRON;All you do is de fend that la dy when I call you;1 1 1 0 0 1 0 1 0 1 0 1 1
1 1 1 1 1 1 1 1 1 0 1;NUM NOUN ADP ADP NUM ADV ADP PRON VERB VERB VERB;Ten times out of nine Now if I'm ly in' find;1 1 1 0 1 0 1 0 1 0 1
1 1 0 1 0 1 1 1 1 1 1 1 0 1;DET ADJ ADJ NOUN NOUN VERB PRON ADP ADJ NOUN CCONJ PROPN VERB VERB;the qui ckest mu zzle throw it on my mouth and I'll de cline;0 1 0 1 0 1 0 1 0 1 0 1 0 1
1 1 1 1 1 1 0 1 1;NOUN VERB ADJ ADV DET ADJ ADJ NOUN NOUN;King meets queen then the pu ppy love thing;1 1 1 1 0 1 0 0 1
0 1 0 1 1 1 1 1 1 1 0 1;ADV ADV ADV VERB VERB ADJ VERB ADP DET NOUN NOUN NOUN;To ge ther dream bout that crib with the good year swing;0 1 0 1 1 0 1 1 0 1 0 1
1 1 1 1 1 1 1 1 1 1 0 1 0;ADP DET NOUN NOUN PRON VERB PRON VERB ADP DET ADV ADV ADV;On the oak tree I hope we feel like this for e ver;1 0 1 1 0 1 1 1 0 1 0 1 0
0 1 0 0 1 0 1 0 0 1 0 1 0;ADV ADV ADV ADV ADV ADV ADV ADV ADV ADV ADV ADV ADV;for e ver for e ver e ver for e ver e ver;0 1 0 0 1 0 1 0 0 1 0 1 0
0 1 0 1 0 1 1 1 0 1 1 1;ADV ADV ADV ADV ADV VERB ADV ADJ ADP ADP PRON VERB;for e ver ne ver seems that long un til you're grown;0 1 0 1 0 1 0 1 0 1 0 1
1 1 0 1 1 1 1 1 1 0 1 1 1 1;CCONJ VERB VERB ADP DET NOUN ADP NOUN NOUN NOUN VERB VERB ADV ADJ;And no tice that the day by day ru ler can't be too wrong;0 1 0 1 0 1 0 0 1 0 0 1 0 1
1 1 0 1 1 1 0 1 1 1 1 1 1;PROPN PROPN PROPN ADJ NOUN NOUN NOUN VERB ADJ PRON VERB PRON VERB;Ms Jack son my in ten tions were good I wish I could;0 1 0 1 0 1 0 0 1 0 1 0 1
0 1 1 0 1 0 1 1 0 1 0 0 1 1 1 0;VERB VERB DET NOUN NOUN NOUN PART VERB VERB VERB VERB VERB ADJ DET NOUN NOUN;be come a ma gi cian to a bra ca da bra all the sa dder;0 1 0 0 1 0 0 1 0 0 1 0 1 0 1 0
1 1 1 1 1 1 1 1 1;NOUN ADP PRON NOUN ADP PRON NOUN ADP PRON;thoughts of me thoughts of she thoughts of he;1 0 1 1 0 1 1 0 1
1 0 1 1 0 1 1 1 0 1 1 1 1 1;VERB VERB NOUN VERB VERB ADP DET NOUN NOUN ADP PRON CCONJ PRON VERB;ask in' what ha ppen to the fee lin' that her and me had;1 0 0 1 0 1 0 1 0 0 1 0 1 1
1 1 1 1 0 1 1 1 1 1 1;PRON VERB ADV ADV ADP ADP PRON VERB DET NOUN NOUN;I pray so much a bout it need some knee pads;0 1 0 1 0 1 0 1 0 1 1
1 1 0 1 1 1 0 1 1 1 1;PRON VERB VERB ADP DET NOUN NOUN PRON VERB VERB ADJ;it ha ppened for a rea son one can't be mad;0 1 0 1 0 1 0 1 0 1 1
1 1 1 1 1 1 0 1 1;ADV VERB DET VERB ADP NOUN NOUN NOUN ADJ;So know this know that e very thing's cool;0 1 0 1 0 1 0 1 1
1 1 1 1 1 1 0 1 1 1 1 1 1;CCONJ INTJ PRON VERB VERB ADJ ADJ ADP DET ADJ NOUN ADP NOUN;And yes I will be pre sent on the first day of school;0 1 0 1 0 1 0 1 0 1 0 0 1
1 1 0 1 0;CCONJ NOUN NOUN NOUN NOUN;and gra du a tion;0 1 0 1 0
1 1 1 1 1 1 1;VERB ADP DET NOUN PRON VERB PRON;Look at the way he treats me;1 0 0 1 0 1 1
1 1 1 1 1 1 1 1;INTJ VERB ADP DET NOUN PRON VERB PRON;shit look at the way you treat me;0 1 0 0 1 0 1 1
1 1 1 1 0 1 0 1 1 1 0;PRON VERB ADJ ADJ ADJ ADJ ADJ NOUN NOUN NOUN NOUN;You see your li ttle no sy ass home gi rls;0 1 0 1 0 1 0 1 1 1 0
1 1 1 1 1 1 1 1;VERB ADJ NOUN VERB PART DET NOUN NOUN;got your ass sent up the creek G;1 0 1 1 0 0 1 1
1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1;ADP ADP DET NOUN NOUN PRON VERB PART VERB VERB CCONJ VERB DET NOUN ADP PART;Wi thout a pa ddle you left to stra ddle and ride this thing on out;0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1
1 1 1 1 1 1 1 1 0 1 1;PRON VERB PRON CCONJ ADJ NOUN VERB VERB VERB ADV ADJ;I know you and your girl ain't spea kin' no more;0 0 1 0 0 1 0 1 0 0 1
1 1 1 1 1 1 1;ADP ADJ NOUN DET ADP ADJ NOUN;'cause my dick all in her mouth;0 0 1 0 1 0 1
1 1 0 1;NOUN VERB VERB ADP;Nam tal kin' bout;0 1 0 1
1 0 0 1 0 1 0 0 1 0 1 0 1 0;NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN VERB VERB NOUN NOUN;jea lou sy in fi del i ty en vy chea ting bea ting;1 0 1 0 0 1 0 1 1 1 1 1 1 0
1 0 1 1 1 1 1 1 1 1 1;NOUN NOUN CCONJ ADP DET NOUN PRON VERB DET ADJ NOUN;en vy and to the G they be the same thing;1 0 0 1 0 1 0 1 0 1 1
1 1 1 0 1 1 1;NOUN PRON VERB VERB DET NOUN ADP;Who you pla cin' the blame on;1 0 1 0 0 1 1
1 1 1 1 0 1 1 1;PRON VERB ADP NOUN NOUN DET ADJ NOUN;you keep on sing in' the same song;0 1 0 1 0 0 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1;VERB NOUN NOUN VERB NOUN NOUN PRON VERB VERB ADV CCONJ VERB DET NOUN ADP;let by gones be by gones you can go on and get the hell on;0 1 1 0 1 1 1 0 1 0 0 1 0 1 1
1 1 1 1 0;PRON CCONJ ADJ NOUN NOUN;you and your ma ma;0 1 0 1 0
1 0 1 1 1 1 1 0 1;NOUN NOUN NOUN PRON VERB DET NOUN NOUN ADV;Hus tler word I pull the tri gger long;1 1 1 0 1 0 1 0 1
1 1 1 1 1 1 0 1 0 1;ADV ADJ NOUN VERB PROPN DET DET ADV ADV VERB;Grit my teeth spray 'til e very ni gga's gone;1 0 1 1 0 1 0 1 0 1
1 1 1 1 1 0 1 1;VERB ADJ NOUN VERB ADJ ADJ NOUN NOUN;Got my block sewn ar mored dope spots;1 0 1 1 1 0 1 1
1 1 1 1 1 1 0 1 1;ADJ NOUN PRON VERB DET NOUN NOUN NOUN NOUN;Last thing I sweat's a su cker punk cop;1 1 0 1 0 1 0 1 1
1 1 1 1 1 1 1 1;VERB ADP DET NOUN ADV PRON VERB NOUN;Move like a king when I roll hops;1 1 0 1 1 0 1 1
1 1 1 1 1 0 1 0 1 0 1;PRON VERB PART VERB NOUN DET DET DET ADJ ADJ NOUN;You try to flex BANG a no ther ni gga drops;0 1 0 1 1 0 1 0 1 0 1
1 1 0 1 1 1 1 1 1 1 1;PRON VERB VERB NOUN ADP DET NOUN NOUN DET NOUN ADV;You go tta deal with this cause there's no way out;0 1 0 1 0 1 0 1 0 1 0
1 1 1 0 1 1 0 1 0 1 1;ADV NOUN NOUN NOUN VERB ADV ADV DET DET NOUN PART;Why Cash mo ney ain't ne ver go nna play out;1 1 1 0 0 1 0 1 0 1 0
1 1 1 0 1 1 1 1 1;PRON VERB NOUN NOUN ADP NOUN ADJ PART VERB;I got no thin' to lose, much to gain;0 1 1 0 0 1 1 0 1
1 1 1 1 1 1 1 0 0 1 1;ADP ADJ NOUN PRON VERB DET ADJ ADJ ADJ NOUN NOUN;In my brain I got a ca pi talist mi graine;1 0 1 0 1 0 1 0 0 1 1
1 1 0 1 1 0 1 1 1 0 1 0 1;PRON VERB VERB VERB VERB NOUN NOUN ADJ ADJ ADJ ADJ ADJ NOUN;I go tta get paid to night you're mo ther fu ckin' right;0 1 0 0 1 1 1 0 1 0 1 0 1
1 1 1 1 1 1 1 1 1 1 1;VERB ADP ADJ NOUN VERB ADJ NOUN VERB ADJ NOUN ADV;Think of my grip, check my bitch, keep my game tight;1 0 0 1 1 0 1 1 0 1 1
1 1 0 1 1 1 1 1 1 1 1 0 1;ADV ADJ ADJ NOUN ADP ADJ NOUN VERB PRON DET NOUN NOUN NOUN;So ma ny whores on my jock think I'm a mo vie star;0 1 0 1 0 0 1 0 1 0 1 0 1
1 1 1 1 1 1 0 1 0 1 0 1;NUM NUM PRON VERB DET NUM NUM NUM NUM NOUN NOUN NOUN;nine teen I got a fif ty thou sand do llar car;1 1 0 1 0 1 0 1 0 1 0 1
1 1 1 1 1 1 0 1 1;VERB ADP NOUN PRON VERB VERB VERB ADP PRON;Go to school I ain't go ing for it;1 0 1 0 1 1 0 1 0
1 1 1 1 1 1 1 1 1 0;VERB ADJ NOUN NOUN DET NOUN ADP DET PROPN PROPN;Kiss my ass bust the cap on the Mo et;1 0 1 1 0 1 1 0 1 0
1 1 1 1 0 1 1 1;ADP PRON VERB VERB VERB VERB DET NOUN;'Cause I don't wa nna hear that crap;0 1 0 1 0 1 0 1
1 1 0 1 1 1 1 1 0;NOUN ADV ADV VERB DET PROPN PROPN PROPN PROPN;I'd ra ther be a New Jack Hus tler;0 1 0 1 0 0 1 1 1
1 1 1 1 1 1 0 1 1;NOUN PART PRON VERB PRON ADV ADV VERB ADP;What's up You say you wa nna be down;1 1 0 1 0 1 0 1 1
1 1 1 1 0 1 0 1 1 1;VERB ADV CCONJ NOUN NOUN NOUN NOUN VERB VERB PART;Ease back or mo ther fu cker get beat down;1 1 0 1 0 1 0 0 1 1
1 1 1 1 1 1 1 1;ADP ADJ NOUN NOUN PRON DET ADJ ADJ;Out my face fool I'm the i llest;1 0 1 1 1 0 1 0
1 0 1 1 1 1 0 1 1 1 1;PROPN PROPN PROPN PRON VERB ADV ADV ADP PROPN PROPN PROPN;Bull et proof I die har der than Bruce Wi llis;1 0 1 0 1 1 0 0 1 1 0
1 1 1 1 0 1 1 1 1 1 1;VERB ADJ NOUN ADP NOUN NOUN PRON VERB PRON ADJ NOUN;Got my crew in e ffect I bought 'em new Jags;1 0 1 0 0 1 0 1 0 0 1
1 1 1 1 0 1 1 1 1 0 1;ADV ADJ NOUN NOUN NOUN VERB PRON ADP PROPN PROPN NOUN;So much cash go tta keep it in Hef ty bags;1 0 1 1 0 1 0 1 1 0 1
1 1 1 0 1 1 1 1 1;DET PRON VERB ADP ADP VERB NOUN CCONJ PROPN;All I think a bout is keys and Gs;1 0 1 0 1 0 1 0 1
1 1 0 1 1 1 0 1 1 0 1;VERB VERB VERB ADP PRON VERB VERB ADP PROPN PROPN PROPN;I ma gine that me wor kin' in Mi ckey Ds;0 1 0 1 1 1 0 0 1 0 1
1 1 1 1 1 1 0 1 0 1 1;X DET NOUN ADP PRON ADV ADV DET DET NOUN VERB;That's a joke cause I'm ne ver go nna be broke;1 0 1 1 0 1 0 1 0 1 1
1 1 1 1 1 1 0 1 1 1;ADV PRON VERB ADV VERB NOUN NOUN CCONJ NOUN NOUN;When I die there'll be bull ets and gun smoke;1 0 1 0 1 1 0 0 1 1
1 1 1 1 1 1 1 1;PRON ADV VERB ADJ NOUN NOUN PROPN PRON;You don't like my lie style Fuck you;0 1 1 0 1 1 1 1
1 1 0 1 1 1 1 1;PRON VERB VERB ADP DET PROPN PROPN NOUN;I'm ro llin' with the New Jack crew;0 1 0 1 0 0 1 1
1 1 1 1 1 1 0 1 1;ADV PRON VERB ADV PRON ADV ADV VERB PROPN;Here I come so you be tter break North;1 0 1 1 0 1 0 1 1
1 1 1 1 1 1 1 1 1 1;ADP PRON VERB ADJ NOUN NOUN VERB ADV CCONJ ADV;As I stride my gold chains glide back and forth;1 0 1 0 1 1 1 1 0 1
1 1 1 0 1 1 1 1 1 0 0;PRON VERB NOUN NOUN ADP PRON CCONJ INTJ ADJ ADJ ADJ;I care no thin' 'bout you and that's e vi dent;0 1 1 0 0 1 0 1 1 0 0
1 1 1 1 1 1 1 1 1 0 1;DET PRON VERB VERB ADJ NOUN CCONJ ADJ NOUN NOUN NOUN;All I love is my dope and Dead Pre si dents;1 0 1 1 0 1 0 1 1 0 1
1 1 0 1 1 1 0;VERB ADJ ADJ INTJ PRON ADV ADV;Sound cra zy Well it is n't;1 1 0 0 1 1 0
1 1 1 0 1 1 1 1 1 1 0;DET NOUN VERB VERB VERB DET NOUN INTJ DET NOUN NOUN;The ends just i fies the means that's the sys tem;0 1 1 0 1 0 1 1 0 1 0
1 1 1 1 1 1 1 1 1;PRON VERB ADP ADP NOUN ADV PRON VERB PART;I learned that in school then I dropped out;0 1 1 0 1 1 0 1 1
1 1 1 1 1 1 1 1 1 1 1;VERB DET NOUN VERB DET NOUN CCONJ ADV PRON VERB NOUN;Hit the streets, checked the grip, and now I got clout;1 0 1 1 0 1 0 1 0 1 1
1 1 1 0 1 1 1 0 1;PRON VERB NOUN NOUN CCONJ PRON VERB VERB PRON;I had no thin' and I wan ted it;0 1 1 0 0 1 1 0 1
1 1 1 0 1 1 1 1 0 1;PRON VERB NOUN NOUN NOUN CCONJ PRON VERB VERB PRON;You had e very thing and you flaun ted it;0 1 1 0 1 0 1 1 0 1
1 1 1 0 1 1 1 1 0;VERB DET ADJ ADJ ADP ADP DET ADJ ADJ;Turned the nee dy in to the gree dy;1 0 1 0 1 1 0 1 0
1 1 1 1 0 1 1 1 0;ADP NOUN NOUN ADJ NOUN NOUN VERB ADJ ADJ;With co caine my su ccess came spee dy;1 0 1 1 0 1 0 1 0
1 1 1 0 1 1 1 1 1 0 1;VERB PRON ADJ ADJ VERB ADP ADP DET NOUN NOUN NOUN;Got me twis ted jammed in to a par a dox;1 0 1 0 1 0 1 0 1 0 1
1 0 1 0 1 1 0 1 0 1 0 1;DET DET NOUN NOUN PRON VERB DET DET DET NOUN NOUN VERB;e very do llar I get a no ther bro ther drops;1 0 1 0 0 1 0 1 0 1 0 1
1 0 1 1 1 1 1 1 1 0 1;ADV ADV VERB DET NOUN CCONJ PRON ADV VERB VERB VERB;may be that's the plan and I don't un der stand;1 0 1 0 1 0 1 0 1 0 1
1 1 1 1 1 1 0 1 1 1;PROPN ADV PRON VERB PRON ADJ ADJ ADP NOUN NOUN;God damn you got me sink in' in quick sand;1 1 0 1 0 1 0 0 1 1
